loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,addr_state,dti,delinq_2yrs,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,policy_code,application_type,annual_inc_joint,verification_status_joint,acc_now_delinq,tot_cur_bal,duration_numeric,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_status
3750.0,36,12.69,125.8,C,Truck Driver,10+ years,RENT,28000.0,Verified,Apr-2015,n,credit_card,Credit card refinancing,NY,33.05,0.0,62.0,94.0,12.0,3392.0,34.0,26.0,f,3399.92,3399.92,500.56,350.08,150.48,0.0,0.0,Aug-2015,125.8,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,29037.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
16000.0,60,16.99,397.56,D,manager,10+ years,RENT,110000.0,Verified,Apr-2015,n,debt_consolidation,Debt consolidation,AZ,25.68,1.0,12.0,,9.0,34833.0,91.2,26.0,f,15302.47,15302.47,1575.14,697.53,877.61,0.0,0.0,Aug-2015,397.56,Feb-2016,Sep-2015,1.0,INDIVIDUAL,,,0.0,77069.0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,1
25000.0,36,10.99,818.35,B,General Manager,3 years,MORTGAGE,130000.0,Source Verified,Apr-2015,n,home_improvement,Home improvement,LA,19.1,0.0,,,7.0,48427.0,98.6,16.0,f,22609.85,22609.85,3258.14,2390.15,867.99,0.0,0.0,Aug-2015,818.35,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,358794.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,1
12925.0,60,11.53,284.45,B,Analyst I,6 years,OWN,62000.0,Not Verified,Apr-2015,n,debt_consolidation,Debt consolidation,TX,8.52,0.0,47.0,,13.0,623.0,7.2,33.0,w,12274.65,12274.65,1121.24,650.35,470.89,0.0,0.0,Aug-2015,284.45,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,198524.0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5000.0,36,12.69,167.73,C,valet,< 1 year,RENT,35000.0,Source Verified,Apr-2015,n,other,Other,AZ,10.32,0.0,56.0,,8.0,8027.0,107.0,22.0,w,4533.25,4533.25,682.52,466.75,215.77,0.0,0.0,Aug-2015,167.73,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,37955.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
7000.0,36,13.99,239.21,C,Baker,7 years,RENT,26000.0,Source Verified,Apr-2015,n,debt_consolidation,Debt consolidation,FL,8.82,0.0,,,4.0,9124.0,82.9,4.0,f,6358.48,6358.48,945.96,641.52,304.44,0.0,0.0,Aug-2015,239.21,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,9124.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20000.0,60,13.99,465.27,C,Manager,10+ years,MORTGAGE,60000.0,Source Verified,Apr-2015,n,debt_consolidation,Debt consolidation,NY,19.4,5.0,12.0,52.0,12.0,7566.0,49.8,34.0,w,19055.22,19055.22,1829.99,944.78,885.21,0.0,0.0,Aug-2015,465.27,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,143443.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,1
12000.0,60,10.99,260.85,B,mgr,10+ years,MORTGAGE,75000.0,Source Verified,Apr-2015,n,medical,Medical expenses,MO,22.83,0.0,28.0,,10.0,18757.0,45.4,24.0,w,11387.85,11387.85,1036.07,612.15,423.92,0.0,0.0,Aug-2015,260.85,Feb-2016,Sep-2015,1.0,INDIVIDUAL,,,0.0,157030.0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,1
12000.0,60,23.99,345.15,F,General Partner,8 years,MORTGAGE,60000.0,Verified,Apr-2015,n,debt_consolidation,Debt consolidation,KY,15.56,0.0,,,8.0,12868.0,78.9,11.0,f,11566.21,11566.21,1348.61,433.79,914.82,0.0,0.0,Aug-2015,345.15,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,279488.0,60,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8975.0,36,13.99,306.71,C,Sterile Processing Tech II,3 years,OWN,66000.0,Not Verified,Apr-2015,n,home_improvement,Home improvement,CA,14.96,0.0,63.0,61.0,11.0,2314.0,18.0,19.0,w,8152.45,8152.45,1212.89,822.55,390.34,0.0,0.0,Aug-2015,306.71,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,32790.0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,1
17500.0,60,19.52,458.99,E,president,6 years,OWN,50000.0,Verified,Apr-2015,n,major_purchase,Major purchase,PA,23.76,2.0,22.0,88.0,15.0,6014.0,31.7,17.0,f,16785.51,16785.51,1816.98,714.49,1102.49,0.0,0.0,Aug-2015,458.99,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,27582.0,60,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6000.0,36,12.29,200.12,C,Inside Sales,10+ years,MORTGAGE,61500.0,Not Verified,Apr-2015,n,medical,Medical expenses,KY,26.44,0.0,32.0,,16.0,40534.0,93.6,31.0,w,5436.74,5436.74,792.29,563.26,229.03,0.0,0.0,Aug-2015,200.12,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,68568.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1
35000.0,60,23.99,1006.68,F,SUPERINTENDENT,10+ years,MORTGAGE,120000.0,Verified,Apr-2015,n,debt_consolidation,Debt consolidation,CA,32.01,0.0,,,24.0,42092.0,51.6,35.0,f,33734.8,33734.8,3980.07,1265.2,2714.87,0.0,0.0,Aug-2015,1006.68,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,484330.0,60,0,0,0,0,0,1,0,0,1,0,0,0,0,1
17325.0,36,12.29,577.85,C,Customer Service,10+ years,OWN,50000.0,Source Verified,Apr-2015,n,credit_card,Credit card refinancing,TN,35.07,0.0,,,14.0,12882.0,43.1,34.0,f,15698.57,15698.57,2287.74,1626.43,661.31,0.0,0.0,Aug-2015,577.85,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,62637.0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1800.0,36,19.52,66.46,E,Marketing associate ,1 year,RENT,40000.0,Source Verified,Apr-2015,n,moving,Moving and relocation,OH,9.33,0.0,,,3.0,497.0,19.9,26.0,f,1647.61,1647.61,263.89,152.39,111.5,0.0,0.0,Aug-2015,66.46,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,45930.0,36,0,0,0,0,1,0,0,0,0,0,0,0,1,1
7850.0,36,16.55,278.12,D,Manager,5 years,RENT,29000.0,Source Verified,Apr-2015,n,debt_consolidation,Debt consolidation,CA,34.4,0.0,,,13.0,6840.0,54.7,15.0,f,7156.39,7156.39,1113.04,693.61,404.43,0.0,0.0,Sep-2015,293.12,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,57653.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
12875.0,60,18.84,332.86,E,administrator,10+ years,OWN,43000.0,Source Verified,Apr-2015,n,credit_card,Credit card refinancing,CA,39.66,1.0,13.0,,12.0,39607.0,71.2,23.0,w,12339.67,12339.67,1317.96,535.33,782.63,0.0,0.0,Aug-2015,332.86,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,49214.0,60,0,0,0,0,1,0,0,0,0,0,0,1,0,1
20000.0,36,13.99,683.46,C,D S P,1 year,RENT,48000.0,Source Verified,Apr-2015,n,credit_card,Credit card refinancing,IN,21.78,0.0,,,16.0,15050.0,71.0,28.0,w,17441.45,17441.45,3404.93,2558.55,846.38,0.0,0.0,Aug-2015,683.46,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,24865.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
14225.0,36,15.61,497.38,D,Admin Associate II,7 years,RENT,60000.0,Source Verified,Apr-2015,n,debt_consolidation,Debt consolidation,NJ,20.82,4.0,3.0,,11.0,13620.0,67.1,41.0,f,12951.06,12951.06,1964.85,1273.94,690.91,0.0,0.0,Aug-2015,497.38,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,30228.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10000.0,36,13.99,341.73,C,service manager,1 year,RENT,30000.0,Source Verified,Apr-2015,n,debt_consolidation,Debt consolidation,UT,28.76,1.0,9.0,,7.0,9475.0,95.1,18.0,f,9083.55,9083.55,1398.97,916.45,482.52,0.0,0.0,Aug-2015,381.55,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,34592.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
16000.0,60,14.65,377.71,C,LVN,10+ years,MORTGAGE,52000.0,Not Verified,Apr-2015,n,debt_consolidation,Debt consolidation,TX,20.94,0.0,38.0,,9.0,8593.0,43.8,30.0,w,15257.03,15257.03,1497.82,742.97,754.85,0.0,0.0,Aug-2015,377.71,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,122260.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4000.0,36,16.55,141.72,D,Manager,< 1 year,OWN,150000.0,Not Verified,Apr-2015,n,other,Other,IL,12.1,0.0,31.0,,8.0,3146.0,49.9,10.0,f,3647.62,3647.62,599.78,352.38,232.4,0.0,0.0,Aug-2015,141.72,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,24193.0,36,0,0,0,1,0,0,0,0,0,0,0,1,0,1
12000.0,36,12.69,402.54,C,Regional Manager,10+ years,RENT,72000.0,Not Verified,Apr-2015,n,debt_consolidation,Debt consolidation,NJ,20.33,0.0,66.0,,9.0,8892.0,61.7,21.0,f,10879.83,10879.83,1601.7,1120.17,481.53,0.0,0.0,Aug-2015,402.54,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,42619.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
13600.0,36,16.55,481.84,D,supervisor ,2 years,RENT,40000.0,Not Verified,Apr-2015,n,medical,Medical expenses,PA,22.38,0.0,,,9.0,13666.0,93.6,23.0,f,12398.33,12398.33,1914.86,1201.67,713.19,0.0,0.0,Aug-2015,481.84,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,31278.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
25000.0,36,13.33,846.33,C,Materials Manager,10+ years,MORTGAGE,96000.0,Source Verified,Apr-2015,n,debt_consolidation,Debt consolidation,IN,24.73,5.0,6.0,,9.0,9519.0,61.0,33.0,f,22687.33,22687.33,3366.81,2312.67,1054.14,0.0,0.0,Aug-2015,846.33,Feb-2016,Sep-2015,1.0,INDIVIDUAL,,,0.0,195918.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1
19950.0,60,16.55,491.0,D,MECHANIC,1 year,MORTGAGE,49900.0,Not Verified,Apr-2015,n,debt_consolidation,Debt consolidation,MN,22.7,2.0,6.0,,10.0,7269.0,73.4,17.0,w,19068.55,19068.55,2034.35,881.45,1152.9,0.0,0.0,Sep-2015,579.69,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,111574.0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20000.0,60,16.99,496.95,D,server/bookkepper,10+ years,RENT,65000.0,Source Verified,Apr-2015,n,credit_card,Credit card refinancing,CA,36.59,0.0,,,21.0,31398.0,94.3,25.0,f,19126.53,19126.53,1968.92,873.47,1095.45,0.0,0.0,Aug-2015,496.95,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,59923.0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,1
15325.0,60,19.52,401.94,E,,,MORTGAGE,42000.0,Verified,Apr-2015,n,credit_card,Credit card refinancing,MN,35.89,0.0,,,15.0,17143.0,79.7,17.0,w,14699.33,14699.33,1591.14,625.67,965.47,0.0,0.0,Aug-2015,401.94,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,145689.0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1000.0,36,17.86,36.09,D,driver,10+ years,MORTGAGE,47000.0,Not Verified,Apr-2015,n,other,Other,WA,22.97,0.0,25.0,118.0,10.0,8487.0,57.7,22.0,w,0.49,0.49,1012.41,999.51,12.9,0.0,0.0,May-2015,1014.39,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,145093.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22000.0,36,7.89,688.29,A,MTM,10+ years,RENT,104000.0,Verified,Apr-2015,n,credit_card,Credit card refinancing,MN,16.48,0.0,81.0,,12.0,20749.0,78.6,27.0,w,19803.9,19803.9,2743.52,2196.1,547.42,0.0,0.0,Aug-2015,688.29,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,175354.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,1
28000.0,36,6.92,863.54,A,SAP BPC Senior Business Partner,< 1 year,RENT,120000.0,Source Verified,Apr-2015,n,debt_consolidation,Debt consolidation,NJ,12.16,4.0,3.0,,31.0,48646.0,33.9,48.0,w,25167.32,25167.32,3443.4,2832.68,610.72,0.0,0.0,Aug-2015,863.54,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,73615.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,1
12000.0,36,12.69,402.54,C,Foreman,1 year,MORTGAGE,60000.0,Not Verified,Apr-2015,n,home_improvement,Home improvement,FL,8.7,0.0,,,13.0,12501.0,86.8,21.0,w,10881.22,10881.22,1639.77,1118.78,520.99,0.0,0.0,Sep-2015,402.54,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,139833.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15000.0,36,8.18,471.3,B,Maintenance Engineer Tech 1,< 1 year,OWN,35000.0,Not Verified,Apr-2015,n,major_purchase,Major purchase,CA,27.61,0.0,31.0,,15.0,5445.0,18.0,25.0,w,13508.64,13508.64,1878.38,1491.36,387.02,0.0,0.0,Aug-2015,471.3,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,15349.0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,1
12050.0,36,22.99,466.39,F,Director of case management,5 years,MORTGAGE,120000.0,Source Verified,Apr-2015,n,debt_consolidation,Debt consolidation,FL,21.08,0.0,,,21.0,13316.0,60.3,25.0,f,11080.45,11080.45,1834.78,969.55,865.23,0.0,0.0,Aug-2015,466.39,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,50048.0,36,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35000.0,36,17.86,1262.88,D,Supervisor,10+ years,MORTGAGE,125000.0,Verified,Apr-2015,n,debt_consolidation,Debt consolidation,MI,21.98,0.0,,,9.0,51697.0,85.4,19.0,f,31965.24,31965.24,5152.75,3034.76,2117.99,0.0,0.0,Aug-2015,1262.88,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,221866.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6475.0,36,16.55,229.41,D,nurse,3 years,RENT,65000.0,Verified,Apr-2015,n,debt_consolidation,Debt consolidation,AZ,12.87,0.0,32.0,,11.0,10055.0,86.7,37.0,f,5902.87,5902.87,935.5,572.13,363.37,0.0,0.0,Aug-2015,229.41,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,92160.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
27600.0,60,22.99,777.9,F,Motorman,2 years,RENT,80000.0,Verified,Apr-2015,n,debt_consolidation,Debt consolidation,TX,24.32,0.0,,,12.0,5823.0,27.0,19.0,f,26574.47,26574.47,3041.1,1025.53,2015.57,0.0,0.0,Aug-2015,777.9,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,48542.0,60,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5800.0,36,16.55,205.49,D,dual rate supervisor,9 years,RENT,45000.0,Source Verified,Apr-2015,n,vacation,Vacation,NY,9.71,0.0,38.0,34.0,10.0,3273.0,23.4,17.0,f,5287.53,5287.53,816.63,512.47,304.16,0.0,0.0,Sep-2015,205.49,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,10712.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
11950.0,36,16.99,426.0,D,Administrative assistant ,1 year,RENT,40000.0,Not Verified,Mar-2015,n,debt_consolidation,Debt consolidation,IL,18.9,0.0,27.0,,10.0,15536.0,70.9,40.0,f,10629.08,10629.08,2118.72,1320.92,797.8,0.0,0.0,Aug-2015,426.0,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,131545.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14000.0,60,21.67,384.05,E,therapeutic program worker,3 years,RENT,35000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,OH,26.44,0.0,,74.0,17.0,11143.0,52.8,18.0,f,13319.7,13319.7,1903.4,680.3,1223.1,0.0,0.0,Aug-2015,384.05,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,79367.0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,1
14400.0,60,17.86,364.57,D,Production Coordinator,3 years,RENT,60000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NY,15.42,0.0,,63.0,13.0,11400.0,70.4,24.0,f,13626.05,13626.05,1808.56,773.95,1034.61,0.0,0.0,Aug-2015,364.57,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,14528.0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,1
15000.0,36,12.29,500.3,C,Accounts Payable,< 1 year,RENT,40000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NC,12.33,0.0,,84.0,11.0,10587.0,29.0,19.0,w,13230.75,13230.75,2491.26,1769.25,722.01,0.0,0.0,Aug-2015,500.3,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,10587.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20000.0,36,12.29,667.06,C,Border patrol agent - intelligence agent,9 years,MORTGAGE,106000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,TX,22.97,0.0,,,19.0,9754.0,36.1,44.0,f,17641.04,17641.04,3307.99,2358.96,949.03,0.0,0.0,Sep-2015,667.06,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,86010.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14250.0,60,24.5,414.09,F,supervisor,10+ years,RENT,42000.0,Source Verified,Apr-2015,n,debt_consolidation,Debt consolidation,FL,26.34,0.0,55.0,,8.0,9476.0,84.6,25.0,f,13608.58,13608.58,2051.05,641.42,1409.63,0.0,0.0,Sep-2015,414.09,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,28005.0,60,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24800.0,36,12.69,831.92,C,Investigator,10+ years,RENT,85000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NJ,23.92,0.0,,,19.0,33525.0,68.6,41.0,f,21890.82,21890.82,4142.12,2909.18,1232.94,0.0,0.0,Aug-2015,831.92,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,50109.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,1
17400.0,60,10.99,378.24,B,,,MORTGAGE,63000.0,Verified,Mar-2015,n,credit_card,Credit card refinancing,OH,24.16,2.0,8.0,,11.0,12078.0,46.1,27.0,w,16285.34,16285.34,1880.58,1114.66,765.92,0.0,0.0,Aug-2015,378.24,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,338135.0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,1
34100.0,36,16.55,1208.14,D,sales manager,6 years,MORTGAGE,140000.0,Verified,Mar-2015,n,other,Other,TX,28.34,0.0,,82.0,11.0,3243.0,35.2,22.0,f,30307.61,30307.61,5977.99,3792.39,2185.6,0.0,0.0,Sep-2015,1208.14,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,65904.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,1
19825.0,60,19.52,519.97,E,Owner,6 years,MORTGAGE,100000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,FL,22.14,0.0,,,14.0,5604.0,37.6,31.0,f,18804.93,18804.93,2578.35,1020.07,1558.28,0.0,0.0,Aug-2015,519.97,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,344892.0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11500.0,36,22.99,445.11,F,Laborer,4 years,RENT,128000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,CA,13.47,0.0,,84.0,7.0,3880.0,56.2,19.0,w,10332.16,10332.16,2210.86,1167.84,1043.02,0.0,0.0,Aug-2015,445.11,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,68683.0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,1
26800.0,60,16.55,659.59,D,Network Analyst,10+ years,MORTGAGE,69816.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NC,24.41,0.0,37.0,,10.0,4194.0,21.0,33.0,w,25309.59,25309.59,3273.31,1490.41,1782.9,0.0,0.0,Aug-2015,659.59,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,183689.0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2000.0,36,14.65,68.99,C,maintenance tech,4 years,MORTGAGE,43000.0,Not Verified,Mar-2015,n,vacation,Vacation,KY,33.63,0.0,65.0,,12.0,14143.0,86.2,27.0,w,1771.62,1771.62,343.32,228.38,114.94,0.0,0.0,Aug-2015,68.99,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,181098.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6000.0,36,10.99,196.41,B,Store Manager,3 years,MORTGAGE,44000.0,Not Verified,Mar-2015,n,debt_consolidation,Debt consolidation,FL,6.98,0.0,45.0,,7.0,9683.0,59.4,14.0,f,5279.63,5191.63,958.47,720.37,254.35,0.0,0.0,Aug-2015,196.41,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,157791.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13100.0,60,16.99,325.5,D,process operator,4 years,MORTGAGE,44000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,OH,20.08,0.0,76.0,,11.0,5717.0,76.2,17.0,f,12379.76,12379.76,1602.77,720.24,882.53,0.0,0.0,Aug-2015,325.5,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,66194.0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,1
14000.0,60,18.84,361.94,E,Therapist,2 years,RENT,43000.0,Not Verified,Mar-2015,n,debt_consolidation,Debt consolidation,CO,31.9,2.0,17.0,,15.0,4703.0,98.0,41.0,f,13266.63,13266.63,1795.05,733.37,1061.68,0.0,0.0,Aug-2015,361.94,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,186018.0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,1
20000.0,60,16.99,496.95,D,Forklift Driver,9 years,MORTGAGE,50346.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,OH,17.0,0.0,28.0,,10.0,13407.0,65.4,23.0,f,18900.38,18664.13,2435.05,1099.62,1366.25,0.0,0.0,Sep-2015,496.95,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,100279.0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,1
33000.0,60,25.57,979.66,F,Director of Market Development,1 year,RENT,95000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,MI,15.28,2.0,7.0,,15.0,10582.0,29.4,36.0,f,31557.39,31557.39,4804.54,1442.61,3361.93,0.0,0.0,Aug-2015,979.66,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,58253.0,60,0,0,0,0,0,1,0,0,0,0,0,0,1,1
30000.0,36,17.57,1078.12,D,supervisor,10+ years,RENT,73000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,CA,21.54,0.0,,,8.0,25622.0,94.9,11.0,w,26710.73,26710.73,5361.32,3289.27,2072.05,0.0,0.0,Aug-2015,1078.12,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,57642.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
35000.0,60,19.52,917.97,E,Physician-Internal Medicine,3 years,RENT,180000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,FL,30.91,0.0,,,11.0,34561.0,86.0,18.0,f,33571.07,33571.07,5543.48,1428.93,4114.55,0.0,0.0,Jan-2016,1835.94,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,156492.0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,1
12550.0,36,16.99,447.38,D,,,OWN,35000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,NY,18.35,0.0,,53.0,12.0,11955.0,42.2,14.0,f,11162.81,11118.33,2204.39,1387.19,826.02,0.0,0.0,Aug-2015,447.38,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,17964.0,36,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10000.0,60,17.57,251.61,D,Network Analyst II,10+ years,RENT,56000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,FL,15.3,0.0,38.0,,13.0,10267.0,62.4,33.0,f,9458.4,9458.4,1248.29,541.6,706.69,0.0,0.0,Aug-2015,251.61,Feb-2016,Sep-2015,1.0,INDIVIDUAL,,,0.0,22567.0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6050.0,36,17.57,217.42,D,Direct Staff ,5 years,OWN,33000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,SC,29.34,0.0,24.0,,23.0,6793.0,34.8,51.0,f,5386.67,5386.67,1081.19,663.33,417.86,0.0,0.0,Aug-2015,217.42,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,30216.0,36,0,0,0,1,0,0,0,0,0,0,0,1,0,1
12600.0,36,17.57,452.81,D,Mechanic,2 years,RENT,58000.0,Verified,Mar-2015,n,debt_consolidation,Debt consolidation,CA,10.12,0.0,,88.0,12.0,3635.0,88.7,16.0,w,11222.61,11222.61,2274.39,1377.39,874.36,0.0,0.0,Aug-2015,452.81,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,17582.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,1
12500.0,60,14.65,295.09,C,insurance manager,3 years,MORTGAGE,50000.0,Not Verified,Mar-2015,n,credit_card,Credit card refinancing,FL,30.77,1.0,11.0,,29.0,49212.0,49.6,73.0,w,11769.96,11769.96,1465.28,730.04,735.24,0.0,0.0,Aug-2015,295.09,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,267526.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,1
